"Date","Navajo","Apache","Coconino","McKinley","San Juan_NM_UT","All_Others","Deaths","Daily Deaths","Daily Cases","Cumulative Cases","per capita","pct_growth","week_change","Recoveries","Recovery_Day","Case_Mvg_Avg","avg_pct_change","death_avg"
2020-09-04,NA,NA,NA,NA,NA,NA,504,0,24,9871,5709.90600144613,0.00243729054534376,2.29268292682927,7113,5,38.5714285714286,0.0843373493975904,0.714285714285714
2020-09-05,NA,NA,NA,NA,NA,NA,520,16,12,9883,5716.84743311641,0.00121568230169182,-0.586345381526104,7142,29,14.7142857142857,-0.577868852459016,2.85714285714286
2020-09-06,NA,NA,NA,NA,NA,NA,522,2,8,9891,5721.47505422993,0.00080947080845897,-0.581967213114754,7142,0,14.5714285714286,-0.580246913580247,3
2020-09-07,NA,NA,NA,NA,NA,NA,523,1,9,9900,5726.68112798265,0.000909918107370337,-0.588477366255144,7148,6,14.2857142857143,-0.604743083003953,3
2020-09-08,NA,NA,NA,NA,NA,NA,523,0,1,9901,5727.25958062184,0.000101010101010101,-0.679841897233202,7154,6,11.5714285714286,-0.684824902723735,2.85714285714286
2020-09-09,NA,NA,NA,NA,NA,NA,527,4,2,9903,5728.41648590022,0.000201999798000202,-0.715953307392996,7157,3,10.4285714285714,-0.708,3.42857142857143
2020-09-10,NA,NA,NA,NA,NA,NA,527,0,12,9915,5735.3579175705,0.00121175401393517,-0.728,7167,10,9.71428571428571,-0.748148148148148,3.28571428571429
2020-09-11,NA,NA,NA,NA,NA,NA,530,3,18,9933,5745.77006507592,0.00181543116490166,-0.77037037037037,7169,2,8.85714285714286,-0.398058252427184,3.71428571428571
2020-09-12,NA,NA,NA,NA,NA,NA,530,0,19,9952,5756.76066522053,0.00191281586630424,-0.330097087378641,7176,7,9.85714285714286,-0.323529411764706,1.42857142857143
2020-09-13,NA,NA,NA,NA,NA,NA,530,0,17,9969,5766.59436008677,0.00170819935691318,-0.235294117647059,7177,1,11.1428571428571,-0.22,1.14285714285714
2020-09-14,NA,NA,NA,NA,NA,NA,536,6,8,9977,5771.22198120029,0.000802487711906911,-0.23,7179,2,11,-0.0493827160493827,1.85714285714286
2020-09-15,NA,NA,NA,NA,NA,NA,536,0,5,9982,5774.11424439624,0.000501152651097524,0,7181,2,11.5714285714286,0.10958904109589,1.85714285714286
2020-09-16,NA,NA,NA,NA,NA,NA,537,1,10,9992,5779.89877078814,0.00100180324584252,0.219178082191781,7189,8,12.7142857142857,0.308823529411765,1.42857142857143
2020-09-17,NA,NA,NA,NA,NA,NA,539,2,67,10059,5818.65509761388,0.00670536429143315,1.11764705882353,7190,1,20.5714285714286,1.32258064516129,1.71428571428571
2020-09-18,NA,NA,NA,NA,NA,NA,540,1,24,10083,5832.53796095445,0.00238592305398151,1.41935483870968,7226,36,21.4285714285714,1.17391304347826,1.42857142857143
2020-09-19,NA,NA,NA,NA,NA,NA,544,4,7,10090,5836.58712942878,0.000694237826043836,1,7229,3,19.7142857142857,0.769230769230769,2
2020-09-20,NA,NA,NA,NA,NA,NA,548,4,17,10107,5846.42082429501,0.00168483647175421,0.769230769230769,7230,1,19.7142857142857,0.792207792207792,2.57142857142857
2020-09-21,NA,NA,NA,NA,NA,NA,548,0,12,10119,5853.36225596529,0.00118729593351143,0.844155844155844,7232,2,20.2857142857143,0.753086419753086,1.71428571428571
2020-09-22,NA,NA,NA,NA,NA,NA,548,0,12,10131,5860.30368763557,0.00118588793359028,0.839506172839506,7234,2,21.2857142857143,0.674157303370786,1.71428571428571
2020-09-23,NA,NA,NA,NA,NA,NA,548,0,10,10141,5866.08821402748,0.000987069390978186,0.674157303370786,7240,6,21.2857142857143,0.0347222222222221,1.57142857142857
2020-09-24,NA,NA,NA,NA,NA,NA,551,3,26,10167,5881.12798264642,0.00256384971896263,-0.25,7240,0,15.4285714285714,-0.28,1.71428571428571
2020-09-25,NA,NA,NA,NA,NA,NA,551,0,45,10212,5907.15835140998,0.00442608439067572,-0.14,7242,2,18.4285714285714,-0.0652173913043479,1.57142857142857
2020-09-26,NA,NA,NA,NA,NA,NA,552,1,25,10237,5921.61966738973,0.00244810027418723,0.0652173913043478,7248,6,21,0.0652173913043478,1.14285714285714
2020-09-27,NA,NA,NA,NA,NA,NA,552,0,32,10269,5940.13015184382,0.00312591579564325,0.173913043478261,7250,2,23.1428571428571,0.140845070422535,0.571428571428571
2020-09-28,NA,NA,NA,NA,NA,NA,555,3,21,10290,5952.27765726681,0.00204498977505112,0.204225352112676,7250,0,24.4285714285714,0.147651006711409,1
2020-09-29,NA,NA,NA,NA,NA,NA,555,0,22,10312,5965.00361532899,0.0021379980563654,0.214765100671141,7253,3,25.8571428571429,0.214765100671141,1
2020-09-30,NA,NA,NA,NA,NA,NA,555,0,21,10333,5977.15112075199,0.00203646237393328,0.288590604026846,7255,2,27.4285714285714,0.777777777777778,1
2020-10-01,NA,NA,NA,NA,NA,NA,556,1,22,10355,5989.87707881417,0.00212910093873996,0.740740740740741,7256,1,26.8571428571429,0.457364341085271,0.714285714285714
2020-10-02,NA,NA,NA,NA,NA,NA,556,0,14,10369,5997.97541576283,0.00135200386286818,0.217054263565891,7262,6,22.4285714285714,0.0680272108843537,0.714285714285714
2020-10-03,NA,NA,NA,NA,NA,NA,558,2,35,10404,6018.22125813449,0.003375446041084,0.136054421768707,7262,0,23.8571428571429,0.0308641975308642,0.857142857142857
2020-10-04,NA,NA,NA,NA,NA,NA,559,1,17,10421,6028.05495300072,0.00163398692810458,-0.0617283950617284,7266,4,21.7142857142857,-0.111111111111111,1
2020-10-05,NA,NA,NA,NA,NA,NA,559,0,20,10441,6039.62400578453,0.00191920161212935,-0.116959064327485,7271,5,21.5714285714286,-0.165745856353591,0.571428571428571
2020-10-06,NA,NA,NA,NA,NA,NA,559,0,13,10454,6047.143890094,0.00124509146633464,-0.215469613259669,7278,7,20.2857142857143,-0.260416666666667,0.571428571428571
2020-10-07,NA,NA,NA,NA,NA,NA,560,1,47,10501,6074.33116413594,0.00449588674191697,-0.125,7284,6,24,-0.106382978723404,0.714285714285714
2020-10-08,NA,NA,NA,NA,NA,NA,562,2,45,10546,6100.36153289949,0.00428530616131797,0.0159574468085106,7301,17,27.2857142857143,0.21656050955414,0.857142857142857
2020-10-09,NA,NA,NA,NA,NA,NA,563,1,36,10582,6121.18582791034,0.00341361653707567,0.356687898089172,7312,11,30.4285714285714,0.275449101796407,1
2020-10-10,NA,NA,NA,NA,NA,NA,564,1,50,10632,6150.10845986985,0.00472500472500473,0.365269461077844,7314,2,32.5714285714286,0.5,0.857142857142857
2020-10-11,NA,NA,NA,NA,NA,NA,565,1,43,10675,6174.98192335503,0.0040443942814146,0.671052631578947,7335,21,36.2857142857143,0.682119205298013,0.857142857142857
2020-10-12,NA,NA,NA,NA,NA,NA,565,0,21,10696,6187.12942877802,0.0019672131147541,0.688741721854305,7339,4,36.4285714285714,0.795774647887324,0.857142857142857
2020-10-13,NA,NA,NA,NA,NA,NA,571,6,32,10728,6205.6399132321,0.00299177262528048,0.929577464788732,7343,4,39.1428571428571,0.630952380952381,1.71428571428571
2020-10-14,NA,NA,NA,NA,NA,NA,571,0,9,10737,6210.84598698482,0.000838926174496644,0.404761904761905,7352,9,33.7142857142857,0.235602094240838,1.57142857142857
2020-10-15,NA,NA,NA,NA,NA,NA,571,0,43,10780,6235.71945046999,0.00400484306603334,0.225130890052356,7358,6,33.4285714285714,0.0985915492957748,1.28571428571429
2020-10-16,NA,NA,NA,NA,NA,NA,571,0,39,10819,6258.27910339841,0.0036178107606679,0.112676056338028,7360,2,33.8571428571429,0.0394736842105263,1.14285714285714
2020-10-17,NA,NA,NA,NA,NA,NA,571,0,38,10857,6280.26030368764,0.0035123394029023,-0.0131578947368421,7362,2,32.1428571428571,-0.114173228346457,1
2020-10-18,NA,NA,NA,NA,NA,NA,571,0,56,10913,6312.65365148228,0.00515796260477112,-0.062992125984252,7378,16,34,-0.0666666666666667,0.857142857142857
2020-10-19,NA,NA,NA,NA,NA,NA,572,1,42,10955,6336.94866232827,0.00384862091084028,0.0156862745098039,7381,3,37,-0.0547445255474453,1
2020-10-20,NA,NA,NA,NA,NA,NA,574,2,14,10969,6345.04699927693,0.0012779552715655,-0.12043795620438,7396,15,34.4285714285714,0.0211864406779661,0.428571428571429
2020-10-21,NA,NA,NA,NA,NA,NA,574,0,30,10999,6362.40057845264,0.00273498039930714,0.110169491525424,7397,1,37.4285714285714,0.11965811965812,0.428571428571429
2020-10-22,NA,NA,NA,NA,NA,NA,574,0,31,11030,6380.33261026753,0.0028184380398218,0.0683760683760684,7403,6,35.7142857142857,0.0548523206751056,0.428571428571429
2020-10-23,NA,NA,NA,NA,NA,NA,574,0,71,11101,6421.40274765004,0.00643699002719855,0.189873417721519,7429,26,40.2857142857143,0.253333333333333,0.428571428571429
2020-10-24,NA,NA,NA,NA,NA,NA,574,0,50,11151,6450.32537960955,0.00450409872984416,0.306666666666667,7438,9,42,0.235294117647059,0.428571428571429
2020-10-25,NA,NA,NA,NA,NA,NA,574,0,66,11217,6488.5032537961,0.00591875168146355,0.277310924369748,7466,28,43.4285714285714,0.173745173745174,0.428571428571429
2020-10-26,NA,NA,NA,NA,NA,NA,574,0,81,11298,6535.3579175705,0.0072211821342605,0.324324324324324,7489,23,49,0.423236514522822,0.285714285714286
2020-10-27,NA,NA,NA,NA,NA,NA,574,0,64,11362,6572.37888647867,0.00566471941936626,0.630705394190871,7497,8,56.1428571428571,0.5,0
2020-10-28,NA,NA,NA,NA,NA,NA,575,1,24,11386,6586.26174981923,0.00211230417180074,0.477099236641221,7504,7,55.2857142857143,0.548,0.142857142857143
2020-10-29,NA,NA,NA,NA,NA,NA,575,0,76,11462,6630.22415039769,0.00667486386790796,0.728,7525,21,61.7142857142857,0.531914893617021,0.142857142857143
2020-10-30,NA,NA,NA,NA,NA,NA,575,0,140,11602,6711.20751988431,0.0122142732507416,0.776595744680851,7528,3,71.5714285714286,0.704081632653061,0.142857142857143
2020-10-31,NA,NA,NA,NA,NA,NA,578,3,92,11694,6764.4251626898,0.0079296672987416,0.846938775510204,7533,5,77.5714285714286,0.786184210526316,0.571428571428571
2020-11-01,NA,NA,NA,NA,NA,NA,581,3,59,11753,6798.55386840202,0.00504532238754917,0.763157894736842,7542,9,76.5714285714286,0.56268221574344,1
2020-11-02,NA,NA,NA,NA,NA,NA,581,0,75,11828,6841.93781634129,0.00638134944269548,0.545189504373178,7546,4,75.7142857142857,0.348600508905852,1
2020-11-03,NA,NA,NA,NA,NA,NA,584,3,47,11875,6869.12509038323,0.00397362191410213,0.305343511450382,7568,22,73.2857142857143,0.325581395348837,1.42857142857143
2020-11-04,NA,NA,NA,NA,NA,NA,586,2,72,11947,6910.77368040492,0.00606315789473684,0.449612403100775,7605,37,80.1428571428571,0.298611111111111,1.57142857142857
2020-11-05,NA,NA,NA,NA,NA,NA,586,0,133,12080,6987.70788141721,0.011132501883318,0.430555555555556,7613,8,88.2857142857143,0.233532934131737,1.57142857142857
2020-11-06,NA,NA,NA,NA,NA,NA,588,2,115,12195,7054.22993492408,0.00951986754966887,0.183632734530938,7627,14,84.7142857142857,0.0920810313075506,1.85714285714286
2020-11-07,NA,NA,NA,NA,NA,NA,591,3,93,12288,7108.02603036876,0.00762607626076261,0.0939226519337017,7637,10,84.8571428571429,0.108208955223881,1.85714285714286
2020-11-08,NA,NA,NA,NA,NA,NA,591,0,159,12447,7200,0.012939453125,0.294776119402985,7641,4,99.1428571428571,0.309433962264151,1.42857142857143
2020-11-09,NA,NA,NA,NA,NA,NA,593,2,124,12571,7271.72812725958,0.00996223989716397,0.40188679245283,7641,0,106.142857142857,0.448343079922027,1.71428571428571
2020-11-10,NA,NA,NA,NA,NA,NA,594,1,70,12641,7312.21981200289,0.00556837164903349,0.49317738791423,7795,154,109.428571428571,0.36541889483066,1.42857142857143
2020-11-11,NA,NA,NA,NA,NA,NA,595,1,79,12720,7357.91757049892,0.00624950557709042,0.377896613190731,7802,7,110.428571428571,0.250809061488673,1.28571428571429
2020-11-12,NA,NA,NA,NA,NA,NA,596,1,98,12818,7414.60592913955,0.00770440251572327,0.194174757281553,7828,26,105.428571428571,0.244519392917369,1.42857142857143
2020-11-13,NA,NA,NA,NA,NA,NA,596,0,153,12971,7503.10918293565,0.0119363395225464,0.308600337268128,7902,74,110.857142857143,0.306397306397306,1.14285714285714
2020-11-14,NA,NA,NA,NA,NA,NA,598,2,98,13069,7559.79754157628,0.00755531570426336,0.314814814814815,7910,8,111.571428571429,0.12536023054755,1
2020-11-15,NA,NA,NA,NA,NA,NA,598,0,180,13249,7663.91901663051,0.0137730507307369,0.155619596541787,7926,16,114.571428571429,0.0794078061911171,1
2020-11-16,NA,NA,NA,NA,NA,NA,602,4,124,13373,7735.64714389009,0.0093591969205223,0.0794078061911171,7926,0,114.571428571429,0.0469973890339425,1.28571428571429
2020-11-17,NA,NA,NA,NA,NA,NA,603,1,223,13596,7864.6420824295,0.0166753907126299,0.246736292428198,7986,60,136.428571428571,0.235446313065977,1.28571428571429
2020-11-18,NA,NA,NA,NA,NA,NA,605,2,148,13744,7950.25307302964,0.010885554574875,0.32470892626132,8011,25,146.285714285714,0.387533875338753,1.42857142857143
2020-11-19,NA,NA,NA,NA,NA,NA,613,8,136,13880,8028.92263195951,0.00989522700814901,0.439024390243902,8011,0,151.714285714286,0.368556701030928,2.42857142857143
2020-11-20,NA,NA,NA,NA,NA,NA,618,5,205,14085,8147.50542299349,0.0147694524495677,0.435567010309278,8028,17,159.142857142857,0.426376440460947,3.14285714285714
2020-11-21,NA,NA,NA,NA,NA,NA,623,5,356,14441,8353.43456254519,0.025275115370962,0.756722151088348,8028,0,196,0.71072319201995,3.57142857142857
2020-11-22,NA,NA,NA,NA,NA,NA,626,3,171,14612,8452.34996384671,0.0118412852295547,0.699501246882793,8055,27,194.714285714286,0.699501246882793,4
2020-11-23,NA,NA,NA,NA,NA,NA,631,5,427,15039,8699.34924078091,0.029222556802628,1.07730673316708,8131,76,238,0.744502617801047,4.14285714285714
