date,pcr_tests,pcr_pos_tests,pcr_positivity,ser_tests,ser_pos_test,ser_positivity,pcr_tests_APACHE,pcr_pos_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_pos_tests_APACHE,ser_positivity_APACHE,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO,pcr_tests_GILA,pcr_pos_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_pos_tests_GILA,ser_positivity_GILA,pcr_tests_GRAHAM,pcr_pos_tests_GRAHAM,pcr_positivity_GRAHAM,ser_tests_GRAHAM,ser_pos_tests_GRAHAM,ser_positivity_GRAHAM,pcr_tests_GREENLEE,pcr_pos_tests_GREENLEE,pcr_positivity_GREENLEE,ser_tests_GREENLEE,ser_pos_tests_GREENLEE,ser_positivity_GREENLEE,pcr_tests_LA_PAZ,pcr_pos_tests_LA_PAZ,pcr_positivity_LA_PAZ,ser_tests_LA_PAZ,ser_pos_tests_LA_PAZ,ser_positivity_LA_PAZ,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL,pcr_tests_SANTA_CRUZ,pcr_pos_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_pos_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA
2020-06-24T00:00:00Z,17228,3386,0.196540515,3310,172,0.051963746,159,7,0.044025157,15,0,0,181,31,0.171270718,15,0,0,187,20,0.106951872,35,1,0.028571429,177,18,0.101694915,25,0,0,20,3,0.15,1,0,0,13,0,0,2,0,0,54,5,0.092592593,49,1,0.020408163,10800,2480,0.22962963,2560,144,0.05625,265,40,0.150943396,70,3,0.042857143,382,41,0.107329843,27,0,0,2072,256,0.123552124,238,10,0.042016807,1346,156,0.11589896,174,6,0.034482759,147,34,0.231292517,9,1,0.111111111,268,33,0.123134328,41,0,0,1157,262,0.22644771,49,6,0.12244898
2020-06-23T00:00:00Z,16819,3085,0.183423509,3454,210,0.060799074,203,14,0.068965517,11,3,0.272727273,154,25,0.162337662,26,0,0,245,23,0.093877551,31,1,0.032258065,149,21,0.140939597,21,0,0,26,3,0.115384615,4,0,0,13,0,0,,,,55,6,0.109090909,60,2,0.033333333,10442,2211,0.211741046,2423,98,0.040445728,248,45,0.181451613,56,3,0.053571429,320,30,0.09375,23,2,0.086956522,2279,333,0.146116718,410,64,0.156097561,1605,157,0.097819315,222,15,0.067567568,116,34,0.293103448,10,2,0.2,346,23,0.066473988,38,1,0.026315789,618,160,0.258899676,119,19,0.159663866
2020-06-22T00:00:00Z,15450,3140,0.203236246,2745,117,0.042622951,243,25,0.102880658,8,2,0.25,189,33,0.174603175,38,0,0,214,35,0.163551402,46,1,0.02173913,182,13,0.071428571,19,1,0.052631579,23,4,0.173913043,3,1,0.333333333,10,0,0,,,,75,16,0.213333333,46,1,0.02173913,9578,2160,0.225516809,1918,82,0.042752868,208,24,0.115384615,47,4,0.085106383,309,60,0.194174757,35,1,0.028571429,2093,285,0.13616818,283,8,0.028268551,908,156,0.171806167,198,3,0.015151515,154,47,0.305194805,21,6,0.285714286,424,35,0.08254717,44,1,0.022727273,840,247,0.294047619,39,6,0.153846154
2020-06-21T00:00:00Z,5776,1394,0.24134349,633,30,0.047393365,6,2,0.333333333,2,0,0,34,7,0.205882353,6,0,0,33,7,0.212121212,,,,47,10,0.212765957,6,0,0,2,0,0,,,,7,0,0,,,,3,1,0.333333333,,,,3898,1048,0.268855823,453,26,0.057395143,43,11,0.255813953,,,,55,14,0.254545455,3,1,0.333333333,1100,183,0.166363636,76,0,0,359,67,0.186629526,77,0,0,40,17,0.425,3,0,0,97,8,0.082474227,3,0,0,52,19,0.365384615,4,3,0.75
2020-06-20T00:00:00Z,9438,2009,0.212862895,784,28,0.035714286,43,9,0.209302326,1,0,0,118,11,0.093220339,8,1,0.125,115,7,0.060869565,4,1,0.25,84,16,0.19047619,8,0,0,5,1,0.2,,,,4,1,0.25,,,,7,0,0,,,,6308,1467,0.232561826,584,17,0.029109589,72,14,0.194444444,,,,126,12,0.095238095,1,0,0,1424,244,0.171348315,83,4,0.048192771,485,77,0.158762887,79,4,0.050632911,88,22,0.25,5,0,0,180,31,0.172222222,9,1,0.111111111,379,97,0.255936675,2,0,0
2020-06-19T00:00:00Z,15631,2776,0.177595803,3261,123,0.037718491,65,2,0.030769231,2,0,0,495,38,0.076767677,37,2,0.054054054,160,18,0.1125,42,2,0.047619048,139,5,0.035971223,29,0,0,10,0,0,3,0,0,4,0,0,2,0,0,40,4,0.1,2,0,0,9897,1971,0.199151258,2292,85,0.037085515,190,25,0.131578947,55,1,0.018181818,110,26,0.236363636,40,1,0.025,2139,295,0.137914914,355,15,0.042253521,982,144,0.146639511,207,10,0.048309179,184,43,0.233695652,20,3,0.15,327,26,0.079510703,119,1,0.008403361,889,179,0.201349831,56,3,0.053571429
2020-06-18T00:00:00Z,14634,2635,0.180060134,2933,103,0.035117627,136,16,0.117647059,4,0,0,180,27,0.15,39,0,0,166,24,0.144578313,36,2,0.055555556,213,18,0.084507042,11,0,0,11,0,0,1,0,0,9,2,0.222222222,,,,78,4,0.051282051,1,0,0,8839,1780,0.201380247,2112,76,0.035984848,244,29,0.118852459,48,1,0.020833333,303,34,0.112211221,24,0,0,1899,265,0.13954713,250,11,0.044,732,125,0.170765027,142,5,0.035211268,172,46,0.26744186,16,2,0.125,224,21,0.09375,42,0,0,1428,244,0.170868347,207,6,0.028985507
2020-06-17T00:00:00Z,13019,2507,0.192564713,2612,110,0.042113323,98,2,0.020408163,4,1,0.25,129,25,0.19379845,29,1,0.034482759,158,9,0.056962025,60,1,0.016666667,189,19,0.100529101,15,0,0,20,1,0.05,5,0,0,11,0,0,2,0,0,70,11,0.157142857,2,0,0,7899,1672,0.211672364,1777,83,0.046707935,161,21,0.130434783,52,0,0,206,38,0.184466019,28,1,0.035714286,1800,248,0.137777778,220,10,0.045454545,697,132,0.18938307,140,4,0.028571429,171,59,0.34502924,16,1,0.0625,175,17,0.097142857,51,0,0,1235,253,0.2048583,211,8,0.037914692
2020-06-16T00:00:00Z,12969,2217,0.170946102,3450,113,0.032753623,104,8,0.076923077,4,0,0,289,22,0.076124567,32,0,0,115,12,0.104347826,53,2,0.037735849,219,22,0.100456621,25,0,0,16,1,0.0625,7,1,0.142857143,11,1,0.090909091,1,0,0,63,6,0.095238095,8,2,0.25,8075,1609,0.199256966,2468,90,0.036466775,174,11,0.063218391,51,3,0.058823529,202,34,0.168316832,18,0,0,1934,218,0.112719752,301,5,0.016611296,905,134,0.148066298,282,5,0.017730496,202,61,0.301980198,21,1,0.047619048,274,23,0.083941606,99,2,0.02020202,386,55,0.142487047,80,2,0.025
2020-06-15T00:00:00Z,12579,2144,0.170442801,2616,89,0.034021407,132,19,0.143939394,5,0,0,154,21,0.136363636,27,3,0.111111111,157,13,0.082802548,35,1,0.028571429,98,7,0.071428571,15,1,0.066666667,16,0,0,3,0,0,5,0,0,,,,63,8,0.126984127,8,0,0,7403,1363,0.184114548,1761,67,0.038046564,150,16,0.106666667,33,0,0,294,53,0.180272109,19,1,0.052631579,1973,237,0.120121642,422,12,0.028436019,562,111,0.197508897,196,3,0.015306122,200,63,0.315,21,1,0.047619048,245,13,0.053061224,43,0,0,1127,220,0.195208518,28,0,0
2020-06-14T00:00:00Z,4458,805,0.180574249,607,14,0.02306425,44,7,0.159090909,1,0,0,30,4,0.133333333,4,0,0,23,4,0.173913043,1,0,0,78,1,0.012820513,12,0,0,2,0,0,,,,3,0,0,,,,4,0,0,1,0,0,2946,592,0.200950441,427,11,0.025761124,45,8,0.177777778,2,0,0,41,11,0.268292683,,,,803,101,0.125778331,95,1,0.010526316,284,52,0.183098592,53,2,0.037735849,46,9,0.195652174,3,0,0,58,1,0.017241379,6,0,0,51,15,0.294117647,2,0,0
2020-06-13T00:00:00Z,7030,1243,0.176813656,799,20,0.025031289,44,8,0.181818182,,,,46,5,0.108695652,7,0,0,34,1,0.029411765,4,0,0,116,9,0.077586207,7,0,0,147,1,0.006802721,1,0,0,7,0,0,,,,2,2,1,,,,3857,738,0.19134042,566,15,0.026501767,32,1,0.03125,,,,45,12,0.266666667,3,1,0.333333333,908,159,0.175110132,122,3,0.024590164,298,47,0.157718121,86,1,0.011627907,105,34,0.323809524,,,,94,2,0.021276596,3,0,0,1295,224,0.172972973,,,
2020-06-12T00:00:00Z,12219,1725,0.141173582,2857,90,0.031501575,227,9,0.039647577,9,0,0,558,51,0.091397849,43,1,0.023255814,120,11,0.091666667,32,2,0.0625,51,0,0,21,3,0.142857143,10,0,0,5,0,0,4,0,0,1,0,0,64,7,0.109375,8,0,0,7306,1086,0.148644949,1954,62,0.031729785,200,28,0.14,69,2,0.028985507,206,33,0.160194175,25,0,0,1379,166,0.120377085,322,8,0.02484472,645,111,0.172093023,199,6,0.030150754,208,62,0.298076923,32,0,0,236,4,0.016949153,90,1,0.011111111,1005,157,0.156218905,47,5,0.106382979
2020-06-11T00:00:00Z,10961,1546,0.141045525,3274,108,0.032987172,120,7,0.058333333,9,2,0.222222222,94,11,0.117021277,32,1,0.03125,113,8,0.07079646,110,1,0.009090909,55,10,0.181818182,118,0,0,11,1,0.090909091,76,0,0,1,0,0,3,0,0,196,4,0.020408163,231,6,0.025974026,6517,1053,0.161577413,1987,74,0.037242073,147,13,0.088435374,79,1,0.012658228,440,39,0.088636364,41,1,0.024390244,1284,128,0.099688474,261,5,0.019157088,526,74,0.140684411,191,7,0.036649215,215,46,0.213953488,32,5,0.15625,214,7,0.03271028,37,1,0.027027027,1028,145,0.141050584,67,4,0.059701493
2020-06-10T00:00:00Z,10958,1524,0.139076474,3165,95,0.030015798,148,11,0.074324324,7,1,0.142857143,176,13,0.073863636,127,1,0.007874016,107,6,0.056074766,19,0,0,52,6,0.115384615,43,0,0,17,0,0,4,0,0,11,0,0,1,0,0,303,15,0.04950495,199,3,0.015075377,6184,943,0.152490298,1729,45,0.026026605,158,9,0.056962025,58,3,0.051724138,211,30,0.142180095,17,1,0.058823529,1344,161,0.119791667,452,21,0.046460177,963,68,0.070612669,390,11,0.028205128,245,84,0.342857143,26,1,0.038461538,171,6,0.035087719,45,0,0,868,172,0.198156682,48,8,0.166666667
2020-06-09T00:00:00Z,11235,1506,0.134045394,3124,115,0.03681178,168,16,0.095238095,9,0,0,324,27,0.083333333,25,0,0,85,5,0.058823529,32,3,0.09375,64,3,0.046875,105,3,0.028571429,46,0,0,109,1,0.009174312,3,0,0,4,0,0,22,1,0.045454545,5,0,0,5991,832,0.138874979,2009,84,0.041811847,140,7,0.05,56,1,0.017857143,170,30,0.176470588,21,2,0.095238095,1329,162,0.121896163,349,11,0.031518625,1549,160,0.103292447,163,4,0.024539877,241,78,0.323651452,39,5,0.128205128,258,6,0.023255814,85,0,0,845,179,0.21183432,113,1,0.008849558
2020-06-08T00:00:00Z,10324,1385,0.134153429,3089,122,0.039494982,130,8,0.061538462,10,2,0.2,95,6,0.063157895,31,0,0,105,8,0.076190476,33,1,0.03030303,66,2,0.03030303,110,3,0.027272727,20,1,0.05,2,0,0,15,0,0,3,0,0,26,9,0.346153846,6,0,0,5919,848,0.143267444,1948,61,0.031314168,255,8,0.031372549,44,1,0.022727273,204,35,0.171568627,91,2,0.021978022,1379,121,0.087744743,474,36,0.075949367,636,76,0.119496855,179,8,0.044692737,222,72,0.324324324,27,2,0.074074074,272,12,0.044117647,37,1,0.027027027,980,179,0.182653061,94,5,0.053191489
2020-06-07T00:00:00Z,3404,548,0.160987074,582,13,0.02233677,32,5,0.15625,,,,19,2,0.105263158,4,0,0,30,1,0.033333333,50,1,0.02,23,0,0,10,0,0,5,0,0,2,0,0,12,0,0,,,,3,0,0,1,0,0,2360,393,0.166525424,368,10,0.027173913,21,4,0.19047619,1,0,0,33,13,0.393939394,,,,535,70,0.130841121,79,1,0.012658228,161,13,0.080745342,59,1,0.016949153,80,28,0.35,2,0,0,52,4,0.076923077,3,0,0,38,15,0.394736842,3,0,0
2020-06-06T00:00:00Z,4379,633,0.144553551,972,55,0.056584362,44,3,0.068181818,1,0,0,25,1,0.04,10,0,0,34,4,0.117647059,3,0,0,29,1,0.034482759,16,0,0,1,1,1,,,,,,,,,,2,0,0,1,0,0,2963,426,0.143773203,553,31,0.056057866,77,17,0.220779221,27,12,0.444444444,50,12,0.24,1,0,0,682,86,0.126099707,266,7,0.026315789,230,19,0.082608696,85,3,0.035294118,104,37,0.355769231,6,0,0,50,1,0.02,1,0,0,88,25,0.284090909,2,2,1
2020-06-05T00:00:00Z,9866,1054,0.106831543,3160,109,0.034493671,109,12,0.110091743,11,1,0.090909091,251,11,0.043824701,31,1,0.032258065,112,9,0.080357143,34,1,0.029411765,41,3,0.073170732,16,0,0,13,0,0,4,0,0,13,0,0,3,0,0,202,12,0.059405941,10,0,0,5444,600,0.110213079,2137,75,0.035095929,266,8,0.030075188,185,10,0.054054054,139,31,0.223021583,22,1,0.045454545,1472,107,0.072690217,310,5,0.016129032,567,56,0.098765432,182,14,0.076923077,183,46,0.25136612,29,0,0,264,9,0.034090909,114,1,0.00877193,790,150,0.189873418,72,0,0
2020-06-04T00:00:00Z,8025,964,0.120124611,3115,179,0.057463884,105,18,0.171428571,7,0,0,172,10,0.058139535,29,1,0.034482759,70,6,0.085714286,107,1,0.009345794,74,1,0.013513514,9,0,0,17,0,0,36,0,0,8,0,0,2,0,0,32,8,0.25,3,0,0,4458,540,0.121130552,2132,127,0.05956848,133,9,0.067669173,52,2,0.038461538,141,26,0.184397163,25,0,0,1296,113,0.087191358,418,41,0.098086124,449,36,0.080178174,137,4,0.02919708,156,49,0.314102564,13,0,0,168,4,0.023809524,40,2,0.05,746,144,0.193029491,105,1,0.00952381
2020-06-03T00:00:00Z,7746,1000,0.12909889,3051,97,0.031792855,107,16,0.14953271,11,0,0,111,6,0.054054054,90,0,0,89,5,0.056179775,85,2,0.023529412,43,2,0.046511628,40,1,0.025,5,0,0,1,0,0,14,1,0.071428571,,,,21,3,0.142857143,5,0,0,4260,602,0.141314554,1871,63,0.033671833,304,9,0.029605263,42,3,0.071428571,123,23,0.18699187,35,5,0.142857143,1147,98,0.085440279,447,12,0.026845638,368,38,0.10326087,148,5,0.033783784,129,39,0.302325581,13,0,0,116,1,0.00862069,68,1,0.014705882,909,157,0.172717272,195,5,0.025641026
2020-06-02T00:00:00Z,7974,962,0.120642087,3527,96,0.027218599,131,14,0.106870229,5,1,0.2,85,7,0.082352941,45,0,0,70,8,0.114285714,91,2,0.021978022,42,1,0.023809524,24,1,0.041666667,14,0,0,42,0,0,4,0,0,3,0,0,142,21,0.147887324,5,0,0,4417,512,0.11591578,2433,73,0.03000411,284,24,0.084507042,49,1,0.020408163,161,34,0.211180124,28,2,0.071428571,1042,86,0.082533589,323,6,0.018575851,385,54,0.14025974,201,4,0.019900498,103,44,0.427184466,17,0,0,186,4,0.021505376,89,0,0,908,153,0.168502203,172,6,0.034883721
2020-06-01T00:00:00Z,7796,858,0.110056439,3832,106,0.027661795,145,19,0.131034483,8,2,0.25,76,6,0.078947368,28,0,0,107,14,0.130841121,38,1,0.026315789,48,1,0.020833333,17,0,0,14,0,0,4,0,0,9,0,0,4,0,0,62,9,0.14516129,15,0,0,4236,466,0.110009443,2702,85,0.031458179,129,20,0.15503876,53,1,0.018867925,168,22,0.130952381,41,0,0,1232,76,0.061688312,452,8,0.017699115,434,30,0.069124424,205,4,0.019512195,107,39,0.364485981,11,0,0,194,3,0.015463918,200,5,0.025,835,153,0.183233533,54,0,0
2020-05-31T00:00:00Z,2400,282,0.1175,698,9,0.012893983,30,6,0.2,,,,15,0,0,3,0,0,17,0,0,1,0,0,18,1,0.055555556,11,0,0,6,1,0.166666667,,,,5,0,0,,,,2,0,0,,,,1519,189,0.124423963,526,5,0.009505703,56,5,0.089285714,1,0,0,37,14,0.378378378,2,1,0.5,450,36,0.08,79,1,0.012658228,165,16,0.096969697,69,2,0.028985507,26,6,0.230769231,2,0,0,36,0,0,2,0,0,18,8,0.444444444,2,0,0
2020-05-30T00:00:00Z,6995,580,0.082916369,1786,40,0.022396417,52,8,0.153846154,,,,610,12,0.019672131,80,0,0,29,3,0.103448276,5,1,0.2,179,6,0.033519553,14,0,0,3,0,0,,,,1,0,0,,,,100,0,0,2,0,0,3375,297,0.088,1224,32,0.026143791,49,4,0.081632653,,,,51,9,0.176470588,3,1,0.333333333,1393,119,0.085427136,115,2,0.017391304,263,15,0.057034221,144,0,0,46,11,0.239130435,8,0,0,327,2,0.006116208,1,0,0,517,94,0.181818182,190,4,0.021052632
2020-05-29T00:00:00Z,8074,672,0.083230121,3503,127,0.036254639,98,18,0.183673469,10,0,0,141,5,0.035460993,23,0,0,553,24,0.043399638,30,0,0,139,1,0.007194245,98,1,0.010204082,14,0,0,7,0,0,28,2,0.071428571,2,0,0,366,16,0.043715847,7,0,0,4022,358,0.089010443,2365,78,0.032980973,140,7,0.05,74,0,0,196,18,0.091836735,47,0,0,1081,65,0.06012951,424,17,0.04009434,414,28,0.06763285,303,29,0.095709571,78,14,0.179487179,11,0,0,186,2,0.010752688,39,1,0.025641026,618,114,0.184466019,63,1,0.015873016
2020-05-28T00:00:00Z,6858,587,0.085593467,3438,108,0.031413613,143,15,0.104895105,11,0,0,256,4,0.015625,176,5,0.028409091,83,6,0.072289157,44,4,0.090909091,107,2,0.018691589,77,0,0,19,3,0.157894737,3,0,0,5,1,0.2,2,0,0,74,4,0.054054054,9,0,0,3459,316,0.091355883,2072,62,0.02992278,129,15,0.11627907,52,0,0,327,25,0.076452599,42,2,0.047619048,1011,60,0.059347181,351,15,0.042735043,347,19,0.054755043,155,6,0.038709677,82,23,0.280487805,19,0,0,137,2,0.01459854,52,1,0.019230769,679,92,0.135493373,373,13,0.034852547
2020-05-27T00:00:00Z,5714,586,0.102555128,3535,122,0.034512023,150,10,0.066666667,9,0,0,78,7,0.08974359,51,1,0.019607843,80,10,0.125,40,1,0.025,91,0,0,64,0,0,12,1,0.083333333,10,0,0,9,1,0.111111111,4,0,0,16,4,0.25,8,0,0,2740,236,0.086131387,2320,75,0.032327586,133,12,0.090225564,60,1,0.016666667,218,32,0.146788991,103,7,0.067961165,870,66,0.075862069,497,29,0.058350101,330,10,0.03030303,163,3,0.018404908,104,33,0.317307692,17,0,0,143,3,0.020979021,93,1,0.010752688,740,161,0.217567568,96,4,0.041666667
2020-05-26T00:00:00Z,6189,539,0.087089998,3703,76,0.0205239,128,17,0.1328125,10,0,0,64,1,0.015625,48,0,0,139,21,0.151079137,54,3,0.055555556,138,0,0,163,1,0.006134969,15,3,0.2,16,0,0,9,0,0,1,0,0,11,1,0.090909091,9,0,0,3103,259,0.083467612,2423,54,0.022286422,151,16,0.105960265,76,0,0,458,36,0.07860262,73,2,0.02739726,946,56,0.059196617,398,12,0.030150754,295,29,0.098305085,188,2,0.010638298,92,31,0.336956522,24,0,0,235,1,0.004255319,102,0,0,405,68,0.167901235,118,2,0.016949153
2020-05-25T00:00:00Z,1994,193,0.096790371,496,9,0.018145161,40,13,0.325,2,0,0,18,3,0.166666667,3,0,0,22,4,0.181818182,2,0,0,16,0,0,9,0,0,,,,,,,,,,,,,4,0,0,,,,1175,84,0.071489362,343,6,0.017492711,69,6,0.086956522,1,0,0,51,7,0.137254902,2,2,1,380,37,0.097368421,67,1,0.014925373,119,6,0.050420168,58,0,0,26,13,0.5,4,0,0,41,0,0,3,0,0,33,20,0.606060606,2,0,0
2020-05-24T00:00:00Z,2332,205,0.087907376,620,12,0.019354839,30,13,0.433333333,,,,24,0,0,9,0,0,31,5,0.161290323,4,2,0.5,22,0,0,13,0,0,1,0,0,1,0,0,,,,,,,5,0,0,,,,1282,103,0.080343214,444,7,0.015765766,54,5,0.092592593,,,,38,16,0.421052632,2,1,0.5,455,32,0.07032967,76,1,0.013157895,142,9,0.063380282,60,1,0.016666667,31,9,0.290322581,2,0,0,186,0,0,8,0,0,31,13,0.419354839,1,0,0
2020-05-23T00:00:00Z,4283,252,0.058837264,2060,47,0.022815534,26,4,0.153846154,3,0,0,28,0,0,9,0,0,32,4,0.125,4,1,0.25,31,0,0,19,2,0.105263158,4,1,0.25,1,0,0,,,,,,,6,1,0.166666667,,,,2617,131,0.050057318,1702,39,0.022914219,195,4,0.020512821,3,0,0,34,2,0.058823529,3,0,0,515,37,0.07184466,108,1,0.009259259,225,11,0.048888889,164,2,0.012195122,37,17,0.459459459,1,0,0,177,2,0.011299435,37,2,0.054054054,356,38,0.106741573,6,0,0
2020-05-22T00:00:00Z,5559,353,0.06350063,3810,88,0.023097113,93,14,0.150537634,11,0,0,79,3,0.037974684,22,0,0,105,14,0.133333333,58,1,0.017241379,14,0,0,16,0,0,9,0,0,20,0,0,3,0,0,3,0,0,7,0,0,12,0,0,2946,143,0.048540394,2812,67,0.023826458,318,22,0.06918239,86,3,0.034883721,206,34,0.165048544,38,1,0.026315789,820,39,0.047560976,341,7,0.020527859,228,7,0.030701754,183,3,0.016393443,52,14,0.269230769,15,0,0,218,1,0.004587156,92,0,0,461,62,0.134490239,101,6,0.059405941
2020-05-21T00:00:00Z,5262,348,0.06613455,3864,80,0.020703934,83,17,0.204819277,25,0,0,68,1,0.014705882,54,0,0,79,12,0.151898734,51,1,0.019607843,118,1,0.008474576,110,0,0,6,1,0.166666667,18,0,0,5,0,0,3,0,0,9,1,0.111111111,6,0,0,2698,151,0.055967383,2649,61,0.023027558,136,7,0.051470588,76,0,0,387,21,0.054263566,160,4,0.025,680,25,0.036764706,331,4,0.012084592,225,12,0.053333333,183,6,0.032786885,63,11,0.174603175,29,1,0.034482759,187,0,0,116,0,0,518,88,0.16988417,53,3,0.056603774
2020-05-20T00:00:00Z,4396,333,0.075750682,4079,98,0.024025496,101,16,0.158415842,22,0,0,146,8,0.054794521,55,1,0.018181818,151,11,0.072847682,46,1,0.02173913,80,0,0,115,1,0.008695652,4,0,0,23,0,0,9,1,0.111111111,3,0,0,70,0,0,194,1,0.005154639,2276,132,0.057996485,2736,70,0.025584795,94,5,0.053191489,88,3,0.034090909,94,16,0.170212766,46,1,0.02173913,677,32,0.047267356,368,9,0.024456522,162,10,0.061728395,173,5,0.028901734,90,39,0.433333333,47,0,0,121,1,0.008264463,82,0,0,321,62,0.193146417,81,6,0.074074074
2020-05-19T00:00:00Z,5400,280,0.051851852,4242,114,0.026874116,79,9,0.113924051,13,2,0.153846154,39,1,0.025641026,52,1,0.019230769,561,16,0.028520499,52,0,0,125,0,0,82,0,0,12,1,0.083333333,14,0,0,9,0,0,3,0,0,11,1,0.090909091,8,1,0.125,2704,133,0.049186391,3040,88,0.028947368,100,3,0.03,72,3,0.041666667,225,12,0.053333333,52,0,0,803,34,0.04234122,395,13,0.032911392,258,18,0.069767442,227,3,0.013215859,83,16,0.192771084,52,0,0,143,1,0.006993007,69,0,0,248,35,0.141129032,111,3,0.027027027
2020-05-18T00:00:00Z,5751,376,0.065379934,4354,117,0.026871842,55,4,0.072727273,10,0,0,36,0,0,32,0,0,110,8,0.072727273,80,1,0.0125,29,2,0.068965517,63,1,0.015873016,8,0,0,20,0,0,7,0,0,1,0,0,6,1,0.166666667,8,0,0,3657,228,0.062346185,3059,91,0.029748284,87,1,0.011494253,104,5,0.048076923,91,14,0.153846154,79,0,0,862,42,0.048723898,450,9,0.02,306,14,0.045751634,252,5,0.01984127,53,19,0.358490566,62,1,0.016129032,157,3,0.01910828,60,3,0.05,287,40,0.139372822,74,1,0.013513514
2020-05-17T00:00:00Z,2415,90,0.037267081,1173,11,0.009377664,15,1,0.066666667,3,0,0,10,0,0,7,0,0,28,1,0.035714286,4,0,0,109,1,0.009174312,8,0,0,2,0,0,1,0,0,2,1,0.5,,,,4,0,0,2,0,0,1604,53,0.033042394,953,9,0.009443861,43,1,0.023255814,,,,24,7,0.291666667,1,0,0,328,15,0.045731707,69,0,0,165,1,0.006060606,114,2,0.01754386,14,1,0.071428571,1,0,0,42,0,0,7,0,0,25,8,0.32,3,0,0
2020-05-16T00:00:00Z,9068,357,0.03936921,1656,35,0.021135266,46,5,0.108695652,2,0,0,471,5,0.010615711,9,0,0,157,9,0.057324841,6,0,0,21,0,0,14,0,0,1,0,0,,,,,,,,,,26,2,0.076923077,,,,4885,195,0.039918117,1394,30,0.021520803,293,2,0.006825939,1,0,0,140,17,0.121428571,2,0,0,1193,34,0.028499581,96,3,0.03125,301,7,0.023255814,122,2,0.016393443,44,10,0.227272727,3,0,0,682,3,0.004398827,6,0,0,808,68,0.084158416,1,0,0
2020-05-15T00:00:00Z,6664,385,0.057773109,4353,125,0.028715828,182,9,0.049450549,4,0,0,100,0,0,35,1,0.028571429,564,36,0.063829787,35,1,0.028571429,65,0,0,77,0,0,7,0,0,2,0,0,3,0,0,3,0,0,20,0,0,6,0,0,3674,219,0.059608057,3187,87,0.0272984,150,9,0.06,107,3,0.028037383,168,14,0.083333333,17,2,0.117647059,803,34,0.04234122,419,16,0.038186158,281,13,0.046263345,242,12,0.049586777,25,13,0.52,5,0,0,219,4,0.01826484,144,0,0,403,34,0.084367246,70,3,0.042857143
2020-05-14T00:00:00Z,5184,324,0.0625,3633,123,0.033856317,102,17,0.166666667,1,0,0,46,0,0,33,0,0,84,12,0.142857143,24,4,0.166666667,187,0,0,51,0,0,4,0,0,3,0,0,5,0,0,2,1,0.5,4,0,0,3,0,0,3057,180,0.058881256,2712,82,0.030235988,79,2,0.025316456,85,4,0.047058824,132,20,0.151515152,16,2,0.125,881,44,0.049943246,353,17,0.04815864,224,19,0.084821429,181,5,0.027624309,50,5,0.1,8,0,0,171,1,0.005847953,78,6,0.076923077,158,24,0.151898734,83,2,0.024096386
2020-05-13T00:00:00Z,5380,261,0.048513011,3594,119,0.03311074,88,8,0.090909091,3,0,0,34,0,0,33,2,0.060606061,103,18,0.174757282,37,0,0,56,1,0.017857143,51,3,0.058823529,7,0,0,1,0,0,5,0,0,3,0,0,13,2,0.153846154,2,0,0,3608,140,0.038802661,2361,77,0.032613299,92,3,0.032608696,94,3,0.031914894,145,16,0.110344828,12,0,0,637,33,0.051805338,384,14,0.036458333,221,11,0.049773756,326,13,0.039877301,25,4,0.16,4,1,0.25,141,2,0.014184397,117,3,0.025641026,205,23,0.112195122,166,3,0.018072289
