date,pcr_tests,pcr_pos_tests,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity,pcr_tests_APACHE,pcr_pos_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_pos_tests_APACHE,ser_positivity_APACHE,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI,pcr_tests_SANTA_CRUZ,pcr_pos_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_pos_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA,pcr_tests_LA_PAZ,pcr_pos_tests_LA_PAZ,pcr_positivity_LA_PAZ,ser_tests_LA_PAZ,ser_pos_tests_LA_PAZ,ser_positivity_LA_PAZ,pcr_tests_GREENLEE,pcr_pos_tests_GREENLEE,pcr_positivity_GREENLEE,ser_tests_GREENLEE,ser_pos_tests_GREENLEE,ser_positivity_GREENLEE,pcr_tests_GILA,pcr_pos_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_pos_tests_GILA,ser_positivity_GILA,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE
2020-07-03 00:00:00,11803,2483,0.2103702448530035,833.0,44.0,0.0528211284513806,44.0,2.0,0.0454545454545455,,,,129.0,43.0,0.3333333333333333,3.0,0.0,0.0,227.0,25.0,0.1101321585903084,5.0,1.0,0.2,58.0,14.0,0.2413793103448276,2.0,0.0,0.0,730.0,148.0,0.2027397260273973,68.0,1.0,0.0147058823529412,1438.0,208.0,0.1446453407510431,79.0,2.0,0.0253164556962025,137.0,27.0,0.1970802919708029,3.0,1.0,0.3333333333333333,207.0,40.0,0.1932367149758454,11.0,1.0,0.0909090909090909,8462.0,1936.0,0.2287875206806902,635.0,36.0,0.0566929133858268,2.0,0.0,0.0,,,,5.0,0.0,0.0,,,,109.0,10.0,0.0917431192660551,11.0,1.0,0.0909090909090909,102.0,5.0,0.0490196078431373,1.0,0.0,0.0,70.0,8.0,0.1142857142857143,10.0,0.0,0.0
2020-07-02 00:00:00,17675,3571,0.202036775106082,2556.0,215.0,0.0841158059467919,194.0,13.0,0.0670103092783505,7.0,1.0,0.1428571428571429,608.0,144.0,0.2368421052631579,61.0,13.0,0.2131147540983607,493.0,43.0,0.0872210953346856,40.0,2.0,0.05,133.0,39.0,0.2932330827067669,7.0,0.0,0.0,1296.0,215.0,0.1658950617283951,152.0,13.0,0.0855263157894737,2443.0,371.0,0.1518624641833811,249.0,17.0,0.0682730923694779,249.0,47.0,0.1887550200803213,17.0,2.0,0.1176470588235294,321.0,60.0,0.1869158878504673,59.0,3.0,0.0508474576271187,11075.0,2548.0,0.2300677200902935,1852.0,159.0,0.0858531317494601,49.0,6.0,0.1224489795918367,7.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,183.0,13.0,0.0710382513661202,24.0,4.0,0.1666666666666667,204.0,21.0,0.1029411764705882,21.0,0.0,0.0,215.0,27.0,0.1255813953488372,26.0,1.0,0.0384615384615385
2020-07-01 00:00:00,17236,3706,0.2150150847064284,2655.0,196.0,0.0738229755178908,120.0,11.0,0.0916666666666667,2.0,0.0,0.0,544.0,128.0,0.2352941176470588,45.0,8.0,0.1777777777777778,426.0,47.0,0.1103286384976526,51.0,1.0,0.0196078431372549,115.0,36.0,0.3130434782608696,4.0,0.0,0.0,978.0,175.0,0.1789366053169734,156.0,4.0,0.0256410256410256,2527.0,377.0,0.149188761377127,232.0,14.0,0.0603448275862069,238.0,44.0,0.184873949579832,28.0,3.0,0.1071428571428571,267.0,45.0,0.1685393258426966,34.0,3.0,0.0882352941176471,10847.0,2702.0,0.2491011339540887,2010.0,159.0,0.0791044776119403,63.0,7.0,0.1111111111111111,,,,7.0,2.0,0.2857142857142857,,,,185.0,16.0,0.0864864864864865,19.0,1.0,0.0526315789473684,264.0,19.0,0.071969696969697,28.0,0.0,0.0,407.0,57.0,0.1400491400491401,28.0,2.0,0.0714285714285714
2020-06-30 00:00:00,17428,3897,0.2236056919899013,2656.0,165.0,0.0621234939759036,168.0,11.0,0.0654761904761905,21.0,5.0,0.2380952380952381,822.0,203.0,0.2469586374695864,65.0,9.0,0.1384615384615385,435.0,44.0,0.1011494252873563,60.0,0.0,0.0,130.0,51.0,0.3923076923076923,11.0,1.0,0.0909090909090909,1048.0,195.0,0.1860687022900763,151.0,5.0,0.033112582781457,2153.0,359.0,0.1667440780306549,280.0,16.0,0.0571428571428571,244.0,40.0,0.1639344262295082,30.0,3.0,0.1,342.0,74.0,0.216374269005848,66.0,5.0,0.0757575757575758,11013.0,2786.0,0.2529737582856624,1888.0,117.0,0.0619703389830509,66.0,2.0,0.0303030303030303,1.0,0.0,0.0,11.0,1.0,0.0909090909090909,3.0,0.0,0.0,171.0,16.0,0.0935672514619883,16.0,0.0,0.0,268.0,41.0,0.1529850746268657,25.0,1.0,0.04,277.0,33.0,0.1191335740072202,23.0,2.0,0.0869565217391304
2020-06-29 00:00:00,17096,4026,0.235493682732803,3366.0,258.0,0.0766488413547237,145.0,16.0,0.1103448275862069,6.0,0.0,0.0,952.0,266.0,0.2794117647058824,68.0,10.0,0.1470588235294118,373.0,56.0,0.1501340482573727,33.0,0.0,0.0,158.0,49.0,0.310126582278481,16.0,3.0,0.1875,804.0,184.0,0.2288557213930349,216.0,11.0,0.0509259259259259,2166.0,344.0,0.1588180978762696,308.0,11.0,0.0357142857142857,297.0,51.0,0.1717171717171717,22.0,1.0,0.0454545454545455,266.0,48.0,0.1804511278195489,69.0,3.0,0.0434782608695652,10973.0,2854.0,0.2600929554360704,2491.0,209.0,0.0839020473705339,112.0,13.0,0.1160714285714286,1.0,0.0,0.0,18.0,2.0,0.1111111111111111,,,,155.0,25.0,0.1612903225806452,29.0,1.0,0.0344827586206897,249.0,35.0,0.1405622489959839,30.0,6.0,0.2,201.0,35.0,0.1741293532338309,45.0,0.0,0.0
2020-06-28 00:00:00,6398,1619,0.2530478274460769,499.0,23.0,0.0460921843687375,21.0,2.0,0.0952380952380952,,,,88.0,23.0,0.2613636363636364,6.0,1.0,0.1666666666666667,89.0,10.0,0.1123595505617978,2.0,0.0,0.0,19.0,7.0,0.368421052631579,3.0,0.0,0.0,324.0,67.0,0.2067901234567901,65.0,1.0,0.0153846153846154,847.0,142.0,0.1676505312868949,68.0,5.0,0.0735294117647059,48.0,9.0,0.1875,2.0,0.0,0.0,82.0,11.0,0.1341463414634147,1.0,0.0,0.0,4663.0,1314.0,0.2817928372292516,338.0,16.0,0.0473372781065089,6.0,1.0,0.1666666666666667,,,,1.0,0.0,0.0,,,,30.0,3.0,0.1,7.0,0.0,0.0,49.0,12.0,0.2448979591836735,1.0,0.0,0.0,45.0,7.0,0.1555555555555556,2.0,0.0,0.0
2020-06-27 00:00:00,9559,2373,0.248247724657391,816.0,29.0,0.0355392156862745,12.0,1.0,0.0833333333333333,1.0,0.0,0.0,77.0,27.0,0.3506493506493507,8.0,0.0,0.0,176.0,22.0,0.125,4.0,0.0,0.0,57.0,26.0,0.456140350877193,2.0,0.0,0.0,481.0,104.0,0.2162162162162162,83.0,3.0,0.036144578313253,1253.0,232.0,0.1851556264964086,109.0,4.0,0.036697247706422,59.0,14.0,0.2372881355932204,1.0,1.0,1.0,80.0,18.0,0.225,1.0,0.0,0.0,7086.0,1888.0,0.2664408693197855,579.0,19.0,0.0328151986183074,9.0,2.0,0.2222222222222222,,,,1.0,0.0,0.0,,,,29.0,5.0,0.1724137931034483,10.0,0.0,0.0,71.0,7.0,0.0985915492957746,4.0,2.0,0.5,55.0,8.0,0.1454545454545455,8.0,0.0,0.0
2020-06-26 00:00:00,15802,3377,0.2137071256802936,3481.0,213.0,0.0611893134156852,146.0,15.0,0.1027397260273973,6.0,0.0,0.0,985.0,220.0,0.2233502538071066,65.0,16.0,0.2461538461538462,350.0,31.0,0.0885714285714286,96.0,3.0,0.03125,133.0,47.0,0.3533834586466165,8.0,1.0,0.125,712.0,108.0,0.151685393258427,224.0,7.0,0.03125,1708.0,247.0,0.1446135831381733,322.0,11.0,0.0341614906832298,300.0,31.0,0.1033333333333333,24.0,0.0,0.0,296.0,71.0,0.2398648648648649,38.0,1.0,0.0263157894736842,10568.0,2519.0,0.2383610900832703,2573.0,170.0,0.0660707345511077,28.0,4.0,0.1428571428571429,1.0,0.0,0.0,12.0,1.0,0.0833333333333333,,,,110.0,15.0,0.1363636363636364,29.0,1.0,0.0344827586206897,183.0,27.0,0.1475409836065574,33.0,1.0,0.0303030303030303,160.0,16.0,0.1,28.0,1.0,0.0357142857142857
2020-06-25 00:00:00,15307,3335,0.2178741752139544,3293.0,188.0,0.0570907986638324,126.0,5.0,0.0396825396825397,12.0,0.0,0.0,808.0,205.0,0.2537128712871287,46.0,7.0,0.1521739130434783,278.0,23.0,0.0827338129496403,51.0,1.0,0.0196078431372549,160.0,59.0,0.36875,8.0,2.0,0.25,676.0,133.0,0.1967455621301775,167.0,6.0,0.0359281437125749,2213.0,309.0,0.1396294622684139,242.0,12.0,0.0495867768595041,184.0,23.0,0.125,17.0,3.0,0.1764705882352941,295.0,51.0,0.1728813559322034,57.0,4.0,0.0701754385964912,9832.0,2416.0,0.2457282343368592,2541.0,152.0,0.059818968909878,54.0,2.0,0.037037037037037,18.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,120.0,16.0,0.1333333333333333,8.0,0.0,0.0,158.0,26.0,0.1645569620253165,36.0,0.0,0.0,226.0,36.0,0.1592920353982301,40.0,0.0,0.0
2020-06-24 00:00:00,15020,3268,0.2175765645805593,3300.0,174.0,0.0527272727272727,135.0,7.0,0.0518518518518519,13.0,0.0,0.0,1113.0,259.0,0.2327044025157233,49.0,6.0,0.1224489795918367,244.0,31.0,0.1270491803278689,41.0,0.0,0.0,137.0,33.0,0.2408759124087592,9.0,1.0,0.1111111111111111,864.0,143.0,0.1655092592592593,174.0,6.0,0.0344827586206897,1899.0,248.0,0.1305950500263297,234.0,10.0,0.0427350427350427,304.0,38.0,0.125,27.0,0.0,0.0,216.0,38.0,0.1759259259259259,68.0,3.0,0.0441176470588235,9483.0,2387.0,0.251713592744912,2524.0,142.0,0.0562599049128368,43.0,5.0,0.1162790697674419,49.0,1.0,0.0204081632653061,12.0,0.0,0.0,2.0,0.0,0.0,142.0,18.0,0.1267605633802817,25.0,0.0,0.0,170.0,18.0,0.1058823529411765,33.0,1.0,0.0303030303030303,143.0,25.0,0.1748251748251748,16.0,0.0,0.0
2020-06-23 00:00:00,14584,2980,0.2043335161821174,3427.0,206.0,0.0601108841552378,177.0,14.0,0.0790960451977401,11.0,3.0,0.2727272727272727,576.0,157.0,0.2725694444444444,116.0,19.0,0.1637931034482759,270.0,22.0,0.0814814814814815,37.0,1.0,0.027027027027027,106.0,32.0,0.3018867924528302,10.0,2.0,0.2,996.0,143.0,0.143574297188755,217.0,13.0,0.0599078341013825,2076.0,323.0,0.155587668593449,405.0,64.0,0.1580246913580247,256.0,30.0,0.1171875,23.0,2.0,0.0869565217391304,209.0,42.0,0.2009569377990431,54.0,2.0,0.037037037037037,9287.0,2132.0,0.2295682136319587,2393.0,96.0,0.0401170079398245,48.0,5.0,0.1041666666666667,60.0,2.0,0.0333333333333333,13.0,0.0,0.0,,,,116.0,20.0,0.1724137931034483,21.0,0.0,0.0,190.0,22.0,0.1157894736842105,30.0,1.0,0.0333333333333333,133.0,18.0,0.1353383458646617,25.0,0.0,0.0
2020-06-22 00:00:00,13830,3026,0.2187997107736804,2731.0,115.0,0.0421091175393629,221.0,25.0,0.1131221719457014,8.0,2.0,0.25,795.0,240.0,0.3018867924528302,38.0,6.0,0.1578947368421053,358.0,32.0,0.0893854748603352,44.0,1.0,0.0227272727272727,143.0,47.0,0.3286713286713287,21.0,6.0,0.2857142857142857,772.0,148.0,0.1917098445595855,192.0,2.0,0.0104166666666667,1937.0,274.0,0.141455859576665,278.0,8.0,0.0287769784172662,268.0,56.0,0.208955223880597,34.0,1.0,0.0294117647058824,173.0,23.0,0.1329479768786127,44.0,4.0,0.0909090909090909,8484.0,2074.0,0.2444601603017445,1883.0,81.0,0.0430164630908125,66.0,15.0,0.2272727272727273,45.0,1.0,0.0222222222222222,10.0,0.0,0.0,,,,150.0,12.0,0.08,19.0,1.0,0.0526315789473684,190.0,34.0,0.1789473684210526,45.0,1.0,0.0222222222222222,165.0,28.0,0.1696969696969697,37.0,0.0,0.0
2020-06-21 00:00:00,5320,1322,0.2484962406015038,632.0,30.0,0.0474683544303798,5.0,2.0,0.4,2.0,0.0,0.0,48.0,19.0,0.3958333333333333,4.0,3.0,0.75,92.0,8.0,0.0869565217391304,3.0,0.0,0.0,34.0,17.0,0.5,3.0,0.0,0.0,318.0,62.0,0.1949685534591195,76.0,0.0,0.0,1050.0,176.0,0.1676190476190476,75.0,0.0,0.0,51.0,14.0,0.2745098039215687,3.0,1.0,0.3333333333333333,38.0,10.0,0.2631578947368421,,,,3538.0,986.0,0.2786885245901639,447.0,25.0,0.0559284116331096,3.0,1.0,0.3333333333333333,,,,5.0,0.0,0.0,,,,45.0,9.0,0.2,6.0,0.0,0.0,29.0,6.0,0.2068965517241379,,,,31.0,6.0,0.1935483870967742,6.0,0.0,0.0
2020-06-20 00:00:00,8658,1934,0.2233772233772234,775.0,28.0,0.0361290322580645,40.0,9.0,0.225,1.0,0.0,0.0,351.0,95.0,0.2706552706552707,2.0,0.0,0.0,175.0,31.0,0.1771428571428571,9.0,1.0,0.1111111111111111,82.0,20.0,0.2439024390243903,5.0,0.0,0.0,445.0,73.0,0.1640449438202247,78.0,4.0,0.0512820512820513,1332.0,239.0,0.1794294294294295,83.0,4.0,0.0481927710843374,103.0,12.0,0.1165048543689321,1.0,0.0,0.0,58.0,11.0,0.1896551724137931,,,,5725.0,1397.0,0.2440174672489083,575.0,17.0,0.0295652173913044,5.0,0.0,0.0,,,,4.0,1.0,0.25,,,,73.0,16.0,0.2191780821917808,8.0,0.0,0.0,99.0,7.0,0.0707070707070707,4.0,1.0,0.25,92.0,8.0,0.0869565217391304,8.0,1.0,0.125
2020-06-19 00:00:00,14152,2653,0.1874646693046919,3246.0,123.0,0.0378927911275416,57.0,2.0,0.0350877192982456,2.0,0.0,0.0,840.0,176.0,0.2095238095238095,56.0,3.0,0.0535714285714286,315.0,26.0,0.0825396825396825,119.0,1.0,0.0084033613445378,169.0,41.0,0.242603550295858,20.0,3.0,0.15,888.0,134.0,0.1509009009009009,205.0,10.0,0.0487804878048781,1969.0,283.0,0.143727780599289,351.0,15.0,0.0427350427350427,102.0,25.0,0.2450980392156863,38.0,1.0,0.0263157894736842,164.0,24.0,0.1463414634146342,54.0,1.0,0.0185185185185185,8825.0,1861.0,0.2108781869688385,2259.0,85.0,0.0376272687029659,37.0,4.0,0.1081081081081081,2.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,125.0,5.0,0.04,29.0,0.0,0.0,146.0,18.0,0.1232876712328767,42.0,2.0,0.0476190476190476,407.0,38.0,0.0933660933660934,35.0,2.0,0.0571428571428571
2020-06-18 00:00:00,13354,2555,0.1913284409165793,2916.0,104.0,0.0356652949245542,128.0,15.0,0.1171875,4.0,0.0,0.0,1343.0,232.0,0.1727475800446761,204.0,6.0,0.0294117647058824,219.0,19.0,0.0867579908675799,42.0,0.0,0.0,150.0,42.0,0.2800000000000001,16.0,2.0,0.125,662.0,119.0,0.1797583081570997,138.0,5.0,0.036231884057971,1805.0,260.0,0.1440443213296399,244.0,11.0,0.0450819672131148,262.0,34.0,0.1297709923664122,24.0,0.0,0.0,218.0,29.0,0.1330275229357798,47.0,1.0,0.0212765957446809,7887.0,1713.0,0.2171928489920122,2090.0,76.0,0.0363636363636364,70.0,4.0,0.0571428571428571,1.0,0.0,0.0,9.0,2.0,0.2222222222222222,,,,187.0,18.0,0.0962566844919786,12.0,0.0,0.0,157.0,24.0,0.1528662420382166,34.0,2.0,0.0588235294117647,162.0,25.0,0.154320987654321,39.0,0.0,0.0
2020-06-17 00:00:00,11779,2409,0.2045165124373886,2609.0,110.0,0.0421617477960905,90.0,2.0,0.0222222222222222,4.0,1.0,0.25,1197.0,247.0,0.2063492063492064,208.0,8.0,0.0384615384615385,166.0,17.0,0.1024096385542169,51.0,0.0,0.0,151.0,52.0,0.3443708609271523,16.0,1.0,0.0625,627.0,126.0,0.2009569377990431,135.0,4.0,0.0296296296296296,1574.0,242.0,0.1537484116899619,214.0,10.0,0.0467289719626168,181.0,35.0,0.1933701657458564,28.0,1.0,0.0357142857142857,136.0,20.0,0.1470588235294118,51.0,0.0,0.0,7078.0,1594.0,0.2252048601299803,1753.0,82.0,0.0467769537934969,59.0,11.0,0.1864406779661017,2.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,174.0,19.0,0.1091954022988506,14.0,0.0,0.0,136.0,9.0,0.0661764705882353,58.0,1.0,0.0172413793103448,110.0,25.0,0.2272727272727273,28.0,1.0,0.0357142857142857
2020-06-16 00:00:00,11691,2121,0.1814216063638697,3433.0,110.0,0.0320419458199825,93.0,8.0,0.0860215053763441,4.0,0.0,0.0,367.0,56.0,0.1525885558583106,80.0,2.0,0.025,221.0,23.0,0.1040723981900453,96.0,2.0,0.0208333333333333,193.0,60.0,0.3108808290155441,20.0,0.0,0.0,824.0,127.0,0.154126213592233,274.0,5.0,0.0182481751824818,1722.0,208.0,0.1207897793263647,298.0,5.0,0.0167785234899329,169.0,29.0,0.1715976331360947,17.0,0.0,0.0,149.0,11.0,0.0738255033557047,49.0,3.0,0.0612244897959184,7232.0,1521.0,0.2103152654867257,2436.0,87.0,0.0357142857142857,53.0,6.0,0.1132075471698113,8.0,2.0,0.25,11.0,1.0,0.0909090909090909,1.0,0.0,0.0,204.0,19.0,0.0931372549019608,25.0,0.0,0.0,102.0,10.0,0.0980392156862745,53.0,2.0,0.0377358490566038,248.0,18.0,0.0725806451612903,32.0,0.0,0.0
2020-06-15 00:00:00,11386,2067,0.1815387317758651,2607.0,88.0,0.0337552742616034,118.0,19.0,0.1610169491525424,5.0,0.0,0.0,1081.0,212.0,0.1961147086031452,29.0,0.0,0.0,215.0,11.0,0.0511627906976744,43.0,0.0,0.0,184.0,60.0,0.3260869565217392,21.0,1.0,0.0476190476190476,477.0,104.0,0.2180293501048218,195.0,3.0,0.0153846153846154,1746.0,230.0,0.1317296678121421,417.0,12.0,0.0287769784172662,260.0,51.0,0.1961538461538462,17.0,1.0,0.0588235294117647,129.0,17.0,0.1317829457364341,32.0,0.0,0.0,6662.0,1305.0,0.1958871209846893,1735.0,66.0,0.0380403458213257,48.0,5.0,0.1041666666666667,8.0,0.0,0.0,5.0,0.0,0.0,,,,77.0,7.0,0.0909090909090909,15.0,1.0,0.0666666666666667,142.0,13.0,0.0915492957746479,35.0,1.0,0.0285714285714286,133.0,20.0,0.1503759398496241,25.0,3.0,0.12
2020-06-14 00:00:00,4139,774,0.1870016912297657,610.0,14.0,0.0229508196721311,38.0,7.0,0.1842105263157895,1.0,0.0,0.0,48.0,13.0,0.2708333333333333,2.0,0.0,0.0,54.0,1.0,0.0185185185185185,6.0,0.0,0.0,41.0,8.0,0.1951219512195122,3.0,0.0,0.0,253.0,47.0,0.1857707509881423,53.0,2.0,0.0377358490566038,739.0,96.0,0.1299052774018945,95.0,1.0,0.0105263157894737,36.0,10.0,0.2777777777777778,,,,36.0,7.0,0.1944444444444445,2.0,0.0,0.0,2729.0,571.0,0.2092341517039209,422.0,11.0,0.0260663507109005,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,,,,71.0,1.0,0.0140845070422535,12.0,0.0,0.0,21.0,4.0,0.1904761904761905,1.0,0.0,0.0,29.0,4.0,0.1379310344827586,4.0,0.0,0.0
2020-06-13 00:00:00,6548,1199,0.1831093463653024,805.0,20.0,0.0248447204968944,43.0,8.0,0.186046511627907,,,,1216.0,217.0,0.1784539473684211,,,,91.0,2.0,0.021978021978022,3.0,0.0,0.0,98.0,32.0,0.326530612244898,,,,271.0,46.0,0.1697416974169742,86.0,1.0,0.0116279069767442,851.0,153.0,0.1797884841363102,122.0,3.0,0.0245901639344262,39.0,11.0,0.2820512820512821,3.0,1.0,0.3333333333333333,28.0,1.0,0.0357142857142857,,,,3548.0,704.0,0.1984216459977452,561.0,15.0,0.0267379679144385,2.0,2.0,1.0,,,,7.0,0.0,0.0,,,,107.0,9.0,0.0841121495327103,7.0,0.0,0.0,30.0,1.0,0.0333333333333333,4.0,0.0,0.0,41.0,5.0,0.1219512195121951,7.0,0.0,0.0
2020-06-12 00:00:00,11129,1675,0.1505076826309642,2836.0,90.0,0.0317348377997179,204.0,9.0,0.0441176470588235,9.0,0.0,0.0,967.0,157.0,0.1623578076525336,47.0,5.0,0.1063829787234043,232.0,3.0,0.0129310344827586,88.0,1.0,0.0113636363636364,195.0,56.0,0.2871794871794872,32.0,0.0,0.0,586.0,111.0,0.189419795221843,196.0,6.0,0.0306122448979592,1249.0,157.0,0.1257005604483587,317.0,8.0,0.0252365930599369,190.0,33.0,0.1736842105263158,23.0,0.0,0.0,165.0,24.0,0.1454545454545455,68.0,2.0,0.0294117647058824,6588.0,1051.0,0.1595324833029751,1917.0,60.0,0.0312989045383412,52.0,7.0,0.1346153846153846,8.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,45.0,0.0,0.0,21.0,3.0,0.1428571428571429,109.0,11.0,0.1009174311926606,30.0,2.0,0.0666666666666667,459.0,47.0,0.1023965141612201,43.0,1.0,0.0232558139534884
2020-06-11 00:00:00,9811,1483,0.1511568647436551,3255.0,107.0,0.0328725038402458,108.0,6.0,0.0555555555555556,8.0,2.0,0.25,967.0,141.0,0.1458117890382627,65.0,4.0,0.0615384615384615,214.0,7.0,0.0327102803738318,37.0,1.0,0.027027027027027,195.0,43.0,0.2205128205128205,32.0,5.0,0.15625,453.0,69.0,0.152317880794702,187.0,7.0,0.0374331550802139,1113.0,121.0,0.1087151841868823,253.0,5.0,0.0197628458498024,356.0,38.0,0.1067415730337079,40.0,1.0,0.025,119.0,12.0,0.1008403361344538,78.0,1.0,0.0128205128205128,5844.0,1010.0,0.1728268309377139,1950.0,71.0,0.0364102564102564,106.0,1.0,0.0094339622641509,231.0,6.0,0.025974025974026,1.0,0.0,0.0,3.0,0.0,0.0,52.0,9.0,0.1730769230769231,117.0,0.0,0.0,100.0,7.0,0.07,109.0,1.0,0.0091743119266055,85.0,11.0,0.1294117647058824,30.0,1.0,0.0333333333333333
2020-06-10 00:00:00,9913,1446,0.1458690608292142,3166.0,96.0,0.0303221730890714,131.0,10.0,0.0763358778625954,7.0,1.0,0.1428571428571429,846.0,168.0,0.198581560283688,48.0,8.0,0.1666666666666667,156.0,6.0,0.0384615384615385,45.0,0.0,0.0,222.0,80.0,0.3603603603603604,26.0,1.0,0.0384615384615385,890.0,67.0,0.0752808988764045,387.0,11.0,0.0284237726098191,1235.0,152.0,0.1230769230769231,448.0,21.0,0.046875,187.0,27.0,0.1443850267379679,16.0,1.0,0.0625,126.0,7.0,0.0555555555555556,58.0,3.0,0.0517241379310345,5553.0,893.0,0.160813974428237,1697.0,44.0,0.0259281084266352,189.0,10.0,0.0529100529100529,199.0,3.0,0.0150753768844221,11.0,0.0,0.0,1.0,0.0,0.0,50.0,5.0,0.1,43.0,0.0,0.0,98.0,6.0,0.0612244897959184,19.0,0.0,0.0,137.0,12.0,0.0875912408759124,127.0,1.0,0.0078740157480315
2020-06-09 00:00:00,10351,1460,0.141049173992851,3109.0,112.0,0.0360244451592152,143.0,16.0,0.1118881118881119,9.0,0.0,0.0,842.0,177.0,0.2102137767220903,109.0,1.0,0.0091743119266055,215.0,4.0,0.0186046511627907,84.0,0.0,0.0,220.0,73.0,0.3318181818181819,38.0,4.0,0.1052631578947368,1485.0,151.0,0.1016835016835017,161.0,4.0,0.0248447204968944,1244.0,158.0,0.1270096463022508,340.0,11.0,0.0323529411764706,151.0,30.0,0.1986754966887417,20.0,2.0,0.1,117.0,7.0,0.0598290598290598,55.0,1.0,0.0181818181818182,5387.0,796.0,0.1477631334694635,1977.0,81.0,0.0409711684370258,20.0,1.0,0.05,5.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,54.0,3.0,0.0555555555555556,104.0,3.0,0.0288461538461539,78.0,5.0,0.0641025641025641,30.0,3.0,0.1,275.0,24.0,0.0872727272727273,25.0,0.0,0.0
2020-06-08 00:00:00,9344,1354,0.1449058219178082,3081.0,122.0,0.0395975332684193,116.0,8.0,0.0689655172413793,10.0,2.0,0.2,945.0,175.0,0.1851851851851852,93.0,5.0,0.0537634408602151,240.0,12.0,0.05,37.0,1.0,0.027027027027027,211.0,72.0,0.3412322274881517,25.0,2.0,0.08,529.0,74.0,0.1398865784499055,176.0,8.0,0.0454545454545455,1246.0,120.0,0.0963081861958267,469.0,36.0,0.0767590618336887,185.0,33.0,0.1783783783783784,90.0,2.0,0.0222222222222222,194.0,7.0,0.0360824742268041,43.0,1.0,0.0232558139534884,5294.0,822.0,0.1552701171137136,1920.0,60.0,0.03125,25.0,8.0,0.32,6.0,0.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,50.0,2.0,0.04,108.0,3.0,0.0277777777777778,97.0,8.0,0.0824742268041237,33.0,1.0,0.0303030303030303,87.0,6.0,0.0689655172413793,31.0,0.0,0.0
2020-06-07 00:00:00,3145,530,0.1685214626391097,586.0,13.0,0.0221843003412969,27.0,5.0,0.1851851851851852,,,,36.0,14.0,0.3888888888888889,3.0,0.0,0.0,45.0,3.0,0.0666666666666667,3.0,0.0,0.0,75.0,27.0,0.36,2.0,0.0,0.0,146.0,12.0,0.0821917808219178,59.0,1.0,0.0169491525423729,496.0,67.0,0.1350806451612903,78.0,1.0,0.0128205128205128,31.0,13.0,0.4193548387096775,,,,19.0,4.0,0.2105263157894737,1.0,0.0,0.0,2158.0,380.0,0.1760889712696942,366.0,10.0,0.0273224043715847,3.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,,,,20.0,0.0,0.0,10.0,0.0,0.0,24.0,1.0,0.0416666666666667,50.0,1.0,0.02,19.0,2.0,0.1052631578947368,4.0,0.0,0.0
